SizeRank,RegionID,RegionName,RegionType,StateName,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03
2630,35381,Helena,City,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.874537903,0.944716585,0.9389112,0.978509989,0.951111111,0.968511416,0.986786237,0.962719298,0.944546757,0.959780597,0.950418429,0.944423861,0.941664199,0.957941987,0.968876181,0.978753009,0.968183344,0.953925403,0.958424015,0.960591133,0.964974982,0.971495055,0.935840315,0.966092313,0.991563681,0.964260186,0.970592246,0.976349303,0.981167406,0.97741101,0.978520286,0.968861268,0.979270908,0.966183575,0.958866037,0.990833195,0.94972067,0.96809086,0.983153825,0.984512863,0.985074627,0.991666667,0.978712081,0.984921357,0.972762646,0.987179487,0.976135489,0.964974982,0.972762646,0.983884523,0.994791667,0.985907909,0.989994734,0.999434777,0.992689496,0.980928753,1,0.96981982,0.977198697,0.987988933,0.953846154,0.987627551
2631,46216,Lemay,City,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.944755805,0.876095119,0.960316646,0.944206009,0.96,0.94950454,0.942670972,0.917910448,0.916145255,0.922958398,0.930952381,0.969062784,0.928244605,0.961538462,0.958333333,0.948011824,0.983006249,0.976409156,0.959183673,0.959987492,0.966611018,0.979978925,0.971864546,0.951473574,0.95258637,0.968882348,0.967965264,0.9677159,0.976220275,0.981863665,0.962935508,0.974683544,0.981845128,0.912427384,0.963145579,0.968317299,0.971149967,0.979547901,0.959946595,1,0.981327734,0.98807836,0.989626934,0.951807229,0.955743126,0.961529324,0.952335558,0.954063778,0.948697656
2632,20720,Sunset,City,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96327212,0.904144663,0.939325843,0.938200004,0.952109347,0.909559641
2633,7985,Wolcott,City,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.978165939,0.95381094,0.974434976,0.97520925,0.953073845,0.923901099,0.914666667,0.918955569,0.923348805,0.947335357,0.95553085
2634,11083,Delran,City,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.899078445,0.945017182,0.961908426,0.960784314,0.963721721,0.951882845,0.972637411,0.950306652,0.96116124,0.961531062,0.978503845,0.941664392,0.969044851,0.934005296,0.976470588,0.97569512,0.98245614,0.976287514,0.985876093,0.962798561,0.972314781,0.994408476,0.980161787,0.955555556,0.928595644,0.933644548,0.961538462
2635,28717,Dickinson,City,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.933786078,0.979645186,0.973400673,1.000034846,1.0104,1.021039466,1.007536125,1.001266917,1.010526316,0.985697736,0.985841756,0.943548387,0.9375,0.980361905,1.012963636,1.030917307,0.9958
2636,5057,Hanover,City,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.972387042,0.977736549,0.970877193,0.986199555,0.943444799,0.952106174,0.968844376,0.976867771,0.970438937,0.940747124,0.958728796,0.976253298,0.985978537,0.981132075,0.992094224,0.984251996,0.98410764,0.960912052,0.983487667,0.977777778,0.958599611,0.95735662,0.974342121,1,0.993929903,0.991606005,1,0.963351528,0.977192982,0.968951865,0.983680045,0.985599551,0.984825014,0.984428609,0.974193548,0.971006891,0.962776709,0.980487805,0.970969007,0.99859331,0.989690722,0.960779152,0.990544629,0.96673614,0.970588235,0.963478261,0.971613641
2637,398846,Southbridge,City,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.972606956,0.98225957,0.979566028,0.985749143,0.995497749,0.982589231,0.966112005,0.971452991,0.975802,0.945472736,0.904867377
2638,18524,Hebron,City,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.956971567,0.986795965,0.977538369,0.976271186,0.981091339,0.975900116,1,0.97665555,0.96695745,0.96969697,0.974352398,0.948366702,0.958131313
2639,217017,West Norriton,City,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.911538462,0.935640887,0.964912281,0.972218363,0.971690768,0.975487744,0.981700073,0.963460375,0.95,0.941213258,0.984888889,0.942188549,0.941080094
2640,31988,Hazel Park,City,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896551724,0.938333188,0.936454849,0.894990366,0.837262648,0.916046804,0.885937894,0.907335907,0.842105263,0.856481481,0.904255319,0.90541339,0.923611111,0.909924812,0.934371524,0.8811749,0.931034483,0.862155388,0.870744326,0.90970266,0.94545858,0.91092437,0.837125352,0.911764706,1,0.918238994,0.984210526,0.926992481,0.967445743,0.900096608,0.95015305,0.903629537,0.93220339,0.907165516,0.941176471,0.958121902,1,1,1,1,0.947930574,0.972818312,0.981937979,0.941814257,0.966666667,0.95684803,0.937215651,0.957798165,0.952380952,0.964467005,1,1,0.978502595,0.976470588,0.970486111,0.965018094,0.951188986,0.934532374,0.942877565,0.94367005
2641,19987,Pleasant Prairie,City,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93442623,0.974196946,0.990765679,0.998055195,0.991016758,0.982659088,0.994720756,0.96880518,0.967892043,0.941358333,0.947763403,0.973958333,0.965064886
2642,55951,Groves,City,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.044517659,0.994369231,1,1.032078744,0.969910394,0.95310388,0.963825397,0.926102164,0.915950089,0.990948949
2643,44519,Center Point,City,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.907621247,0.994040524,0.9384202,1,0.996246872,1,0.98873592,0.933244326,0.953442505,0.953036177,0.913043478,0.93557899,0.960623557,0.942285041,0.936639118
2644,47131,Piqua,City,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.967997952,0.979897136,0.962423539,0.903614458,0.983393995,0.935344828,0.913040339,0.969899666,0.941944848,0.968464052,1,0.956705361,0.969450863,0.950950951,0.943829537,0.937667417,1,0.96285608,0.98265896,0.954464286,0.959132611,0.923249015,0.984251969,0.939257593,0.97767995,0.984771574,0.963302752,0.982273592,0.983036103,0.981333333,0.968387355,0.972644377,1,0.948101266,0.974310438,0.961281709,1,0.995259156,1,0.988821599,0.990712074,0.976739102,0.979914791,0.962408173,0.974669932,0.976663042,0.982746722
2645,24079,Cinnaminson,City,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.953318816,0.911111111,0.946294989,0.968931285,0.950003167,0.961562419,0.964961017,0.924254982,0.967869051,0.968387355,0.958333333,0.987421384,0.96002516,0.963726883,0.970513177,0.963319748,0.962613376,1,0.970873786,0.975609756,0.967084628,0.966651845,0.973684211,0.963238716,0.950435658,0.972972973,0.924728355
2646,11982,Hoschton,City,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.958799294,0.945201508,0.941176471,0.94,0.951612903,0.941060904,0.97680397,0.977071391,0.950380152,0.951919974,0.966666667,0.926573427,0.989470913,0.986842105,0.98,0.963288519,0.975354236,0.987012987,0.96875,0.970501475,0.967141971,0.965514246,0.969834528,0.968130489,0.956655553,0.972972973,0.965373961,0.985693848,0.96958563,0.97,0.982808023,0.976422958,0.972216303,0.976842185,0.969445144,0.946341463,0.955287939,0.976470588,0.985368767,0.978384528,0.974063401,0.986696231,0.980392157,0.9714147,0.96719216,0.968374227,0.95,0.960784314,0.984622608,0.972159059,0.970297818,0.976939203
2647,52206,Gibsonton,City,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.997981922,0.989845627,0.952377641,0.928759894,0.976608187,0.974335274,0.976744186,0.959524839,0.974540687,0.984990619,0.937890788,0.985671184,0.993211861,0.969529086,0.934963415,0.973612375,0.965051628,0.964513194,0.955324343,0.982142857,0.99378882,0.988372093,0.979022283,0.993823529,1.000030304,0.961538462,0.95746649,0.97690627,0.968637344,0.960458785,0.964285714,0.975614515
2648,50551,Willow Spring,City,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.977911108,1,0.995475602,1,1,0.988425467,1,0.996232733,1,0.980392157,0.991042102,0.982494114,0.984375,0.992529349
2649,126405,Three Lakes,City,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.931155097,0.942188075,0.954213159,0.941039427,0.957237239,0.966101695,0.946201676,0.965517241,0.963076923,0.95890411,0.91576436,0.992075472,0.945454545,0.974903475,0.965728868,0.965326541,0.946457545,0.980392157,0.970693002,0.965545985,0.967541328,0.968718905,0.984132934,0.945454545,0.95998558,0.960191083,0.955668951,0.970342337,0.946600157,0.982758621,0.981488602,0.960270562,0.961923848,0.954306835,0.948516111,0.970940057,0.956179067,0.963194051
2650,51431,Clarksburg,City,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975907289,0.989383213,0.992771084,0.973283468,0.989899541,0.986334335,0.954478819,0.973148148,0.964331759,0.988109465,0.983708335,0.971549296,0.946547884,0.972934725,1,0.982343386,0.986688301,0.965908792,0.98309762,0.971982739,0.952941176,0.975778547,0.987261146,0.951851852,0.945360825,0.974358974,0.990591722,0.97826087,0.968666648,0.976785714,0.970323441,0.985185185,0.972368421,0.973010933,0.952106174,0.98232147,0.986880244,0.999056349,0.968245381,0.985840708,0.988235294,0.984390381,0.981230825,0.978855718,0.965902695,0.976842889,0.960648148,0.960188654,0.973214286,1,1,1,0.987341772,0.974025974,0.989750357,0.981628894,0.979910714,0.978887027,0.981481481,0.970580281,0.989231149
2651,226346,East Brainerd,City,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.900462952,0.955888168,0.948499444,0.949152542,0.973612375,0.954529856,0.947861641,0.944043152,0.913914777,0.953137411,0.959126984,0.919968868,0.978769171,0.95,0.972972973,0.952223421,0.952727273,0.96875,0.935981709,0.953089362,0.926466568,0.958844176,0.936698166,0.951952177,0.927514121,0.944761905,0.928520372,0.951724138,0.970590264,0.954332273,0.953477553,0.976067704,0.97505274,0.948550133,0.947272964,0.968484848,0.96485135,0.973247312,0.984538462,0.977701544,0.974984365,0.964264443,0.953880348,0.971303512,0.983139241,0.957756844,0.967551622,0.950517598,0.935251799,0.980769231,0.943081761,0.989972874,0.969747899,0.979699912,0.986853147,0.96669927,0.972762646,0.959349593,0.972222222,0.96614566,0.937242056,0.961908426,0.987924719,0.987355894,0.986357435,1,0.986237733,0.971563981,0.972679113,0.975,0.972717352,0.935494347,0.976000834,0.980062267
2651,31289,Durant,City,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.963676798,0.963302752,0.950789245,0.950618604,0.972818312,0.977443609,0.975206612,0.942246542,0.974169742,0.949957591,0.925,0.946666667,0.964285714,0.931691265,0.945479641,0.964393083,0.963405527,0.943396226,0.954545455,0.952380952,0.964117863,0.909421608,0.93327123,0.971512568,0.986197378,0.966629588,0.952736318,0.974632844,0.969355847,0.965182824,0.963824476,0.945116952,0.993836672,0.933333333,0.945494994,0.965986395,0.947368421,0.983122143,0.964410455,0.98552033,0.948717949,0.953191489,0.961538462,0.95821284,0.975197294,0.988659106,0.968006084
2652,29344,Saratoga Springs,City,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000212811,1.024396282,1.030769231,1,1,1.053554093,0.982023095,1.063739937,1.007502519,0.992405638,1.084434483
2653,3980,Carpinteria,City,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93255814,0.963610594,0.913396482,0.957416405,0.971479501,0.953947973,0.983853316
2654,10206,Auburn,City,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.966959685,0.966055046,0.952683392,1,0.976554358,0.976745511,0.954024455,0.972222222,0.95905116,0.925581395,0.953932061,0.987136732,0.988882713,1,0.992509363,1,1,0.971706202,0.984393758,0.979369381,0.936533915,0.984918436,0.956669439,0.966037736,0.984555985,1.000385334,1.01,0.983338796,0.984802432,0.983228512,0.982248217,0.976488571,0.958383353,0.967103107,0.992233028
2655,9043,North Babylon,City,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.990888383,0.984615385,0.975521102,0.993333333,1.002325581,1.015558456,1.000001111,0.968196112,0.987541148,1,0.954954145,1.00020008
2656,38926,Havre de Grace,City,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.954653938,0.937394739,0.946602694,0.947692308,0.967751666,0.967058407,0.936672968,0.948990768,0.918650268,0.909760555,0.907930878,0.959731367,0.957142857,0.955769862,0.95866623,0.974173228,0.954850983,0.977236146,0.953497736,0.909918107,0.955806452,0.932945815,0.911518384,0.917523976,0.978762696,0.974759616,0.965901341,0.986255559,0.938086304,0.979591837,0.979162325,0.972275056,0.994997221,0.954213159,0.964560863,0.955576862,0.971428571,0.977239964,0.974213867,0.963687151,0.950804091,0.974507906,0.972492359,0.955762979,0.991893181,0.965240259,0.95625,0.974025974
2657,13277,Phoenixville,City,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.958022754,0.97465582,0.963369151,0.963212278,0.981565415,0.97826087,0.931034483,1,0.965024004,0.992080033,0.953304044,0.934545455,0.981512213,1,0.984188448,1,0.989486046,0.983739837,0.966451216,1,0.968568932,0.967530338,0.991997332,0.977272727,0.972975676,1,0.985297016,1,0.986842105,0.984615385,1,0.978269562,0.983020924,0.944906445,0.973040983,0.962601504,0.960769231
2658,41693,White Settlement,City,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00150303,0.969583143,1,0.979021379,1.008468052,0.942586946,0.996132666,0.953168899,0.98502994,1.005033557,1.000811893,1.034482759,1.0104,1.03030303,1,0.989906133,1.011071076,0.951604133,0.995169082,0.990338164,0.99554034
2659,25556,Leonardtown,City,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.976744186,0.968800292,1,0.975772394,0.978224311,0.980392157,0.972896008,0.986441839,0.976190476,0.980392157,0.942846256,0.95
2660,54057,Randleman,City,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.977959839,1,0.994371482,0.983471074,0.98,0.971992834,1,1,0.984213756,0.960748361,0.970362999,0.940702314,0.996815287
2661,398522,Delafield,City,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.933014354,0.977118075,0.98,0.934026134,0.970353614,0.939779121,0.939210446,0.965582353,0.955443488,0.949073641,0.934911243,0.942670258,0.924954061
2662,7238,Stanley,City,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975692845,0.965039658,0.948387097,0.983631403,0.959024943,0.969909502,0.975555556,0.988333333,0.962113463,0.927157418,0.985454545,0.960640427,0.970713076,1,0.973126482,0.96037478,0.982006717,0.966666667,0.972762646,0.938682903,0.968633853,0.979462875,0.921735593
2663,47674,Shiloh,City,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.974358974,0.978573883,0.975746353,0.970530452,0.970485243,0.995450135,0.949532521,0.952380952,0.968387355,1,0.952398552,0.953653114,0.948366702
2664,46975,Palos Hills,City,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.949757072,0.933004208,0.9534689,0.948275862,0.949388519,0.93087445,0.96068152,0.918875068,0.923787529,0.96196868,0.910605436,0.964824121,0.913242009,0.945261433,0.931738535,0.947761194,0.942464415,0.917403395,0.942601369,0.961038961,0.936903201,0.960130187,0.917176209,0.902674196,0.956521739,0.960384154,0.951668198,0.956307024,0.953928706,0.946063506,0.948700652,0.938,0.919732441,0.882872278,0.935467734,0.94455689,0.971527005,0.964566344,0.96069844,0.965699388,0.947937573,0.966399454,0.934885413,0.949771689,0.957628553,0.922818792,0.862663906,0.912162162,0.938086304
2665,37982,Commerce,City,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.004803843,1,1,0.982844889,0.946100824,1.012048193,0.96,0.971428571,0.990436093,0.977767897,0.976065103,0.925118374,0.979653637,0.994441356
2666,52707,Joppa,City,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.941372736,0.916972324,0.952380952,0.934579439,0.947136564,0.9281612,0.966542751,0.966483516,0.980769231,1.00596648,0.980490245,0.966128648,0.961563117,0.985603516,0.961375048,0.975487744,0.888099467,0.9707299,0.980247201,0.978723884,0.974929451,0.963210702,0.981845128,0.954847645,0.942545871,0.967775222,0.971428571,0.983110611,0.987047789,0.956937799,0.981651376,1,0.961781012,0.974724182,0.981422612,0.977955426,0.997811816,0.928001279,0.921923558,0.944794368,0.946551724,0.970381938
2667,10636,Burrillville,City,RI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.985673352,0.977854786,0.994058787,0.948366702,0.971428571,0.98062701,0.982228838,0.933333333,0.900200044,0.972705657
2668,127117,Belvedere Park,City,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.933243606,1,0.996664196,0.983783784,0.962658071,0.966057441,0.948933649,0.934065934,0.928315412,0.965994318,0.951587716,0.902529461,0.938096719,0.984637396,0.980810235,0.993521421,1,0.962249906,0.983173695,0.989504679,0.970163409,0.949685535,0.977303887,0.962150725,0.975004808,0.999761905,0.981815946,0.995422031,0.942383224,0.968421053,0.946063711,0.980825825,0.921246412,0.942670258,0.947298199,0.945945946,0.97037037
2669,53115,Maitland,City,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.942543358,0.953359233,0.918365236,0.928096117,0.948124416,0.941358025,0.932835821,0.914878398,0.936454849,0.886104784,0.915485545,0.914285714,0.902225082,0.920835167,0.94487162,0.904926534,0.961281709,0.939393939,0.915964071,0.949367089,0.915625,0.989657083,0.905775076,0.91580272,0.942177589,0.945454545,0.923872875,0.957354221,0.928182891,0.933582289,0.951700486,0.901060071,0.953757225,0.976190476,0.891472868,0.910780669,0.944765419,0.951100244,0.945857795,0.967741935,0.984687753,0.961538462,0.919691034,0.955715644,0.944759938,0.950879735,0.932776591,0.929797437,0.933238095,0.942433893,0.954074074,0.946208841,0.954426011,0.967741935,0.942546166,0.918418172,0.961904762,0.941414141,0.944445219,0.90085589,0.948529412,0.938852954
2669,22976,Abington,City,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.947860963,1,0.996655518,1,0.986921302,0.98439485,0.988857939,0.997222222,1,0.955473098,0.949259838,0.974858902,0.987591795,1.000312598,0.976309555,1,1,1,0.972492359,0.986584107,0.967333502,0.981300937,0.973451327,0.982096419,0.986175556,0.994252874,1,0.996294924,1,0.988651664,0.994426979,1.011491248,0.964049458,0.947198865,0.948792271,0.919807108,0.96717416
2670,38864,Hampstead,City,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.959839357,0.944742283,0.907143582,0.9194159,0.98173516,0.989331613,0.958702065,0.947540984,0.985995999,0.99426899,0.971508623,0.967311541,0.899966656,0.927427146,0.980341794,0.974795463,0.956181189,0.961951419,0.951173979,0.965517241,0.96969697,0.982054134,0.974863305,0.975,0.966125179,0.965259629,0.950316772,0.95759525,0.946666667,0.950810332,0.973425506,0.976923077,0.986112811,0.98827405,0.975243811,0.995348837,1,0.958258929,0.990384615,0.956821768,0.96495832,0.97607177,1,0.987321546,1,1,0.986788271,0.987951807,0.971102364,0.979084967,0.979995999,0.971536683,0.994796018,1
2670,36317,Sylva,City,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.953564858,0.947761194,0.958122704,0.912515769,0.933333333,0.963302752,0.966867599,0.959718843,0.912301354,0.940844846,0.873044744,0.909090909,0.957301287
2671,25537,Ledyard,City,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.951967913,0.983525764,0.987420813,0.978341748,0.959586802,0.986784609,0.957894737,0.978277906,0.957446809,0.928378546,0.934952465,0.924962481,0.957446809
2672,4977,Greenfield,City,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975402884,0.927184074,0.969062784,0.968132311,0.9431755,0.977395247,0.94192577,0.965885488,1,0.992127893,0.985803579,1,0.967453956,0.963893524,0.996523351,0.940953874,0.960354119,0.941263587,0.932994063,0.962278676,0.991244528,1.025804465,0.968571429,0.994734071,0.96055587,0.985758276,0.974408476,0.974062969,0.982386146,0.925462731,0.979316167,0.996535797,1,0.987421384,1,0.994607549,1,0.978686385,0.971242605,0.96422074,0.963853033,0.95456142,1,0.997326203
2673,30426,Benson,City,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.999724998,0.991662034,0.971891377,0.991097923,1
2674,35172,Dandridge,City,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.923841709,0.965116279,0.940752602,0.933333333,0.93464647,0.897862042,0.911964786,0.955849677,0.955579918,0.962278676,0.917641661,0.962935508,0.927835052,0.950576232,0.969864524,0.901164758,0.96664443,0.967516677,0.963373494,0.915228807,0.928545909,0.927969368,0.97171252,0.969481427,0.966655805,0.966817528,0.967724149,0.960779152,0.974345818,0.955501897,0.972115382,0.975162527,0.909008189,0.883627876,0.928932032,0.928177879,0.980931841
2675,37083,Alexandria,City,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.942791175,0.932558236,0.942018458,0.971775634,0.986842105,0.97112786,0.97097247,0.967092518,0.962698934,0.99066044,0.951851852,0.964598107,0.962442396,0.910815939,0.943441697,0.950998727
2676,397390,Texas,City,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.957272549,0.955555556,0.947598253,0.952380952,0.965340777,0.964736914,0.946201676,0.938293211,0.944340213,0.883116883,0.970216609,0.936280242,0.936170213,0.964221825,0.973333333,0.953601795,0.966189429,0.957191277,0.949052429,0.969792075,0.931043452,0.961441199,0.943361702,0.953974895,0.951492537,0.956071551,0.969559238,0.981481481,0.970467944,0.952722333,0.944073456,0.947365629,0.944150821,0.923320235,0.934966378,0.895764865,0.911262142,0.940828402,0.943396226,0.968215159,0.972965666,0.958571429,0.95,0.958006301,0.901919757,0.979329888,0.905952381,0.944679078,0.947337452
